checked_at,job_id,method_detail,state,live_generation_tok_s,live_generation_samples,live_speedup_vs_baseline,live_mean_acceptance_length,live_accepted_tok_s,live_drafted_tok_s,live_draft_acceptance_pct,live_spec_samples,latest_generation_line,latest_spec_line,logs_dir
2026-06-13T07:20:16+02:00,3288594,suffix_k32,RUNNING,32.70,5,4.360,2.10,16.95,52.62,31.00,5,"INFO 06-12 22:20:11 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.3 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.1%, Prefix cache hit rate: 56.5%","INFO 06-12 22:20:11 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.54, Accepted throughput: 8.31 tokens/s, Drafted throughput: 38.60 tokens/s, Accepted: 84 tokens, Drafted: 390 tokens, Per-position acceptance rate: 0.306, 0.134, 0.057, 0.025, 0.006, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 21.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T07:20:18+02:00,3288918,pard_k9,RUNNING,26.14,5,3.485,3.88,19.42,60.63,32.02,5,"INFO 06-12 22:20:17 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 27.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 43.6%","INFO 06-12 22:20:17 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.03, Accepted throughput: 20.41 tokens/s, Drafted throughput: 60.65 tokens/s, Accepted: 206 tokens, Drafted: 612 tokens, Per-position acceptance rate: 0.824, 0.824, 0.441, 0.412, 0.235, 0.162, 0.103, 0.029, 0.000, Avg Draft acceptance rate: 33.7%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:20:19+02:00,3288922,official_pard2_k9,RUNNING,6.68,5,0.891,1.00,0.00,60.02,0.00,5,"INFO 06-12 22:20:16 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 0.0%","INFO 06-12 22:20:16 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 59.58 tokens/s, Accepted: 0 tokens, Drafted: 603 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:20:21+02:00,3288926,eagle3_k9,RUNNING,19.70,5,2.627,2.90,12.91,61.22,21.10,5,"INFO 06-12 22:20:17 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 18.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.1%, Prefix cache hit rate: 0.0%","INFO 06-12 22:20:17 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.70, Accepted throughput: 11.83 tokens/s, Drafted throughput: 62.65 tokens/s, Accepted: 119 tokens, Drafted: 630 tokens, Per-position acceptance rate: 0.843, 0.443, 0.243, 0.143, 0.029, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 18.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:20:22+02:00,3288919,pard_k11,RUNNING,33.58,5,4.477,5.29,27.23,69.77,39.04,5,"INFO 06-12 22:20:19 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 33.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 43.6%","INFO 06-12 22:20:19 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 5.19, Accepted throughput: 26.63 tokens/s, Drafted throughput: 69.95 tokens/s, Accepted: 268 tokens, Drafted: 704 tokens, Per-position acceptance rate: 0.938, 0.938, 0.812, 0.469, 0.375, 0.266, 0.219, 0.156, 0.016, 0.000, 0.000, Avg Draft acceptance rate: 38.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:20:23+02:00,3288921,official_pard2_k11,RUNNING,6.62,5,0.883,1.00,0.02,72.45,0.02,5,"INFO 06-12 22:20:21 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 0.0%","INFO 06-12 22:20:21 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 71.65 tokens/s, Accepted: 0 tokens, Drafted: 726 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:20:25+02:00,3288927,eagle3_k11,RUNNING,18.36,5,2.448,2.92,12.09,69.14,17.50,5,"INFO 06-12 22:20:22 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 19.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 0.0%","INFO 06-12 22:20:22 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.14, Accepted throughput: 13.31 tokens/s, Drafted throughput: 68.33 tokens/s, Accepted: 135 tokens, Drafted: 693 tokens, Per-position acceptance rate: 1.000, 0.714, 0.286, 0.143, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 19.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:27:13+02:00,3288484,baseline,RUNNING,7.72,5,1.000,,,,,0,"INFO 06-12 22:27:04 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.3%, Prefix cache hit rate: 43.6%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T07:27:14+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T07:27:16+02:00,3288488,pard_k5,RUNNING,14.00,5,1.813,3.12,9.51,22.46,42.36,5,"INFO 06-12 22:27:10 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 15.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.2%, Prefix cache hit rate: 21.1%","INFO 06-12 22:27:10 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.39, Accepted throughput: 10.79 tokens/s, Drafted throughput: 22.56 tokens/s, Accepted: 110 tokens, Drafted: 230 tokens, Per-position acceptance rate: 0.957, 0.804, 0.478, 0.152, 0.000, Avg Draft acceptance rate: 47.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T07:27:17+02:00,3288490,official_pard2_k1,RUNNING,5.40,5,0.699,1.00,0.00,5.42,0.00,5,"INFO 06-12 22:27:13 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 5.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.4%, Prefix cache hit rate: 0.0%","INFO 06-12 22:27:13 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 5.42 tokens/s, Accepted: 0 tokens, Drafted: 55 tokens, Per-position acceptance rate: 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T07:27:19+02:00,3288491,eagle3_k3,RUNNING,24.62,5,3.189,3.20,16.93,23.11,73.26,5,"INFO 06-12 22:27:14 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.6%, Prefix cache hit rate: 11.3%","INFO 06-12 22:27:14 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.18, Accepted throughput: 16.81 tokens/s, Drafted throughput: 23.14 tokens/s, Accepted: 170 tokens, Drafted: 234 tokens, Per-position acceptance rate: 0.949, 0.795, 0.436, Avg Draft acceptance rate: 72.6%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T07:27:20+02:00,3288594,suffix_k32,RUNNING,104.76,5,13.570,13.00,96.70,96.70,100.00,5,"INFO 06-12 22:27:14 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 104.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 56.5%","INFO 06-12 22:27:14 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 13.00, Accepted throughput: 96.71 tokens/s, Drafted throughput: 96.71 tokens/s, Accepted: 972 tokens, Drafted: 972 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 100.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T07:27:21+02:00,3288918,pard_k9,RUNNING,20.44,5,2.648,3.06,13.78,60.06,22.96,5,"INFO 06-12 22:27:21 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 19.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.7%, Prefix cache hit rate: 43.6%","INFO 06-12 22:27:21 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.91, Accepted throughput: 12.69 tokens/s, Drafted throughput: 59.79 tokens/s, Accepted: 128 tokens, Drafted: 603 tokens, Per-position acceptance rate: 0.791, 0.672, 0.388, 0.060, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 21.2%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:27:23+02:00,3288922,official_pard2_k9,RUNNING,6.60,5,0.855,1.00,0.00,59.26,0.00,5,"INFO 06-12 22:27:19 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%","INFO 06-12 22:27:19 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 59.36 tokens/s, Accepted: 0 tokens, Drafted: 594 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:27:24+02:00,3288926,eagle3_k9,RUNNING,20.90,5,2.707,3.01,13.97,62.41,22.38,5,"INFO 06-12 22:27:21 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 21.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%","INFO 06-12 22:27:21 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.03, Accepted throughput: 14.04 tokens/s, Drafted throughput: 62.31 tokens/s, Accepted: 142 tokens, Drafted: 630 tokens, Per-position acceptance rate: 0.914, 0.671, 0.400, 0.043, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 22.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:27:25+02:00,3288919,pard_k11,RUNNING,25.30,5,3.277,3.97,18.92,70.25,26.94,5,"INFO 06-12 22:27:22 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 43.6%","INFO 06-12 22:27:22 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.83, Accepted throughput: 18.21 tokens/s, Drafted throughput: 70.77 tokens/s, Accepted: 184 tokens, Drafted: 715 tokens, Per-position acceptance rate: 0.908, 0.892, 0.615, 0.354, 0.062, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 25.7%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:27:27+02:00,3288921,official_pard2_k11,RUNNING,6.20,5,0.803,1.00,0.00,68.10,0.00,5,"INFO 06-12 22:27:24 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 4.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%","INFO 06-12 22:27:24 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 50.30 tokens/s, Accepted: 0 tokens, Drafted: 506 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:27:28+02:00,3288927,eagle3_k11,RUNNING,17.76,5,2.301,2.87,11.58,67.96,17.06,5,"INFO 06-12 22:27:26 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 17.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%","INFO 06-12 22:27:26 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.85, Accepted throughput: 11.39 tokens/s, Drafted throughput: 67.55 tokens/s, Accepted: 115 tokens, Drafted: 682 tokens, Per-position acceptance rate: 0.871, 0.613, 0.371, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 16.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:31:27+02:00,3288484,baseline,RUNNING,8.50,5,1.000,,,,,0,"INFO 06-12 22:31:26 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 8.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 43.6%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T07:31:28+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T07:31:29+02:00,3288488,pard_k5,RUNNING,15.02,5,1.767,3.49,10.70,21.53,49.82,5,"INFO 06-12 22:31:23 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 19.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 17.0%","INFO 06-12 22:31:23 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.37, Accepted throughput: 15.25 tokens/s, Drafted throughput: 22.63 tokens/s, Accepted: 155 tokens, Drafted: 230 tokens, Per-position acceptance rate: 0.848, 0.739, 0.674, 0.587, 0.522, Avg Draft acceptance rate: 67.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T07:31:31+02:00,3288490,official_pard2_k1,RUNNING,5.38,5,0.633,1.00,0.00,5.38,0.00,5,"INFO 06-12 22:31:25 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 5.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.5%, Prefix cache hit rate: 0.0%","INFO 06-12 22:31:25 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 5.40 tokens/s, Accepted: 0 tokens, Drafted: 54 tokens, Per-position acceptance rate: 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T07:31:32+02:00,3288491,eagle3_k3,RUNNING,23.10,5,2.718,3.08,15.58,22.48,69.30,5,"INFO 06-12 22:31:26 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 23.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 11.3%","INFO 06-12 22:31:26 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.16, Accepted throughput: 16.19 tokens/s, Drafted throughput: 22.51 tokens/s, Accepted: 164 tokens, Drafted: 228 tokens, Per-position acceptance rate: 0.908, 0.816, 0.434, Avg Draft acceptance rate: 71.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T07:31:34+02:00,3288594,suffix_k32,RUNNING,28.20,5,3.318,1.78,12.21,45.12,26.50,5,"INFO 06-12 22:31:26 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 23.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.2%, Prefix cache hit rate: 59.3%","INFO 06-12 22:31:26 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.46, Accepted throughput: 7.08 tokens/s, Drafted throughput: 35.77 tokens/s, Accepted: 71 tokens, Drafted: 359 tokens, Per-position acceptance rate: 0.333, 0.124, 0.007, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 19.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T07:31:35+02:00,3288918,pard_k9,RUNNING,19.68,5,2.315,3.07,13.28,57.61,23.04,5,"INFO 06-12 22:31:33 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 19.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.1%, Prefix cache hit rate: 43.6%","INFO 06-12 22:31:33 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.14, Accepted throughput: 13.53 tokens/s, Drafted throughput: 56.88 tokens/s, Accepted: 137 tokens, Drafted: 576 tokens, Per-position acceptance rate: 0.859, 0.828, 0.312, 0.141, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 23.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:31:36+02:00,3288922,official_pard2_k9,RUNNING,6.60,5,0.776,1.00,0.00,59.24,0.00,5,"INFO 06-12 22:31:31 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.1%, Prefix cache hit rate: 0.0%","INFO 06-12 22:31:31 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 59.14 tokens/s, Accepted: 0 tokens, Drafted: 594 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:31:38+02:00,3288926,eagle3_k9,RUNNING,18.62,5,2.191,2.90,12.20,57.93,21.10,5,"INFO 06-12 22:31:33 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 19.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 0.0%","INFO 06-12 22:31:33 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.87, Accepted throughput: 12.55 tokens/s, Drafted throughput: 60.47 tokens/s, Accepted: 127 tokens, Drafted: 612 tokens, Per-position acceptance rate: 0.882, 0.618, 0.368, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 20.8%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
